f,c1,c2
2.139097706978279057e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.678632225121302335e-01,1.000000000000000000e+00,4.000000000000000000e+00
2.393115522737823131e-01,5.000000000000000000e+00,4.000000000000000000e+00
6.502943054032492842e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.177962181253531693e+00,5.000000000000000000e+00,2.000000000000000000e+00
-8.019958345289641688e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.420898664693871272e+00,5.000000000000000000e+00,4.000000000000000000e+00
8.097890175418028802e-01,5.000000000000000000e+00,4.000000000000000000e+00
-9.873535464053140309e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.191709269327357434e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.107041950402214869e+00,1.000000000000000000e+00,2.000000000000000000e+00
-6.960766246302672045e-01,1.000000000000000000e+00,4.000000000000000000e+00
-5.621399980156061016e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.289532735204531821e+00,1.000000000000000000e+00,2.000000000000000000e+00
-7.678588494711332535e-01,1.000000000000000000e+00,2.000000000000000000e+00
2.954034550582388174e+00,1.000000000000000000e+00,4.000000000000000000e+00
-1.258014902109659383e+00,1.000000000000000000e+00,4.000000000000000000e+00
7.865840706197465559e-01,5.000000000000000000e+00,4.000000000000000000e+00
-4.186259608204644933e-01,1.000000000000000000e+00,4.000000000000000000e+00
-5.053168666142544563e-01,1.000000000000000000e+00,2.000000000000000000e+00
-2.185409437825659440e-01,1.000000000000000000e+00,4.000000000000000000e+00
-8.703972952592825552e-01,5.000000000000000000e+00,2.000000000000000000e+00
7.769710787641666283e-02,1.000000000000000000e+00,4.000000000000000000e+00
8.769318714292970163e-02,5.000000000000000000e+00,2.000000000000000000e+00
4.855214061679431065e-02,1.000000000000000000e+00,2.000000000000000000e+00
1.110869082807596442e+00,5.000000000000000000e+00,4.000000000000000000e+00
-6.048036756658061730e-01,1.000000000000000000e+00,4.000000000000000000e+00
2.798881716411805720e-01,1.000000000000000000e+00,4.000000000000000000e+00
6.065969989861934586e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.225426150253046576e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.304420144380838309e+00,5.000000000000000000e+00,2.000000000000000000e+00
2.128090399910202712e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.596437096694151681e+00,5.000000000000000000e+00,2.000000000000000000e+00
-6.159551559653557717e-01,5.000000000000000000e+00,4.000000000000000000e+00
-3.264616290289487632e-02,1.000000000000000000e+00,2.000000000000000000e+00
1.748882299505011284e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.481405902929771257e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.306764710621956649e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.309939048020741348e+00,5.000000000000000000e+00,4.000000000000000000e+00
2.805287590618137372e-01,1.000000000000000000e+00,2.000000000000000000e+00
-2.597052516507160291e+00,5.000000000000000000e+00,2.000000000000000000e+00
-1.538304207114719047e+00,5.000000000000000000e+00,4.000000000000000000e+00
-7.561079970443779219e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.422609774716140363e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.504649065447079270e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.009678958328024567e+00,5.000000000000000000e+00,4.000000000000000000e+00
-2.189948831849091171e+00,1.000000000000000000e+00,2.000000000000000000e+00
5.183522250786070096e-01,5.000000000000000000e+00,2.000000000000000000e+00
-8.340071434585969445e-01,5.000000000000000000e+00,2.000000000000000000e+00
7.830773438793109387e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.103281757757826220e+00,1.000000000000000000e+00,4.000000000000000000e+00
-1.225702966186402065e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.069390787318472480e+00,5.000000000000000000e+00,4.000000000000000000e+00
-8.663386739420871063e-02,1.000000000000000000e+00,2.000000000000000000e+00
-1.082932750144671719e+00,5.000000000000000000e+00,4.000000000000000000e+00
-3.827546995326238100e-01,1.000000000000000000e+00,2.000000000000000000e+00
1.471041437226393855e-01,1.000000000000000000e+00,2.000000000000000000e+00
-4.026290734813492422e-01,5.000000000000000000e+00,2.000000000000000000e+00
-4.165209161063517240e-01,5.000000000000000000e+00,2.000000000000000000e+00
3.527115409953917036e-01,5.000000000000000000e+00,4.000000000000000000e+00
7.522433437882581897e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.231966812026840996e+00,1.000000000000000000e+00,4.000000000000000000e+00
-1.267043719475229757e+00,5.000000000000000000e+00,2.000000000000000000e+00
-3.870233224348672008e-01,1.000000000000000000e+00,4.000000000000000000e+00
-2.485612375853706868e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.335828779256502896e+00,1.000000000000000000e+00,4.000000000000000000e+00
-6.013575276852590745e-01,1.000000000000000000e+00,2.000000000000000000e+00
-5.189073181742070995e-01,1.000000000000000000e+00,4.000000000000000000e+00
8.999355181081332145e-01,5.000000000000000000e+00,4.000000000000000000e+00
-5.984462392210735393e-01,5.000000000000000000e+00,2.000000000000000000e+00
-8.492937319516484784e-01,5.000000000000000000e+00,4.000000000000000000e+00
-6.361000666744116572e-01,1.000000000000000000e+00,4.000000000000000000e+00
-2.394347753205618545e+00,1.000000000000000000e+00,4.000000000000000000e+00
2.029887727804021935e+00,5.000000000000000000e+00,2.000000000000000000e+00
8.683289675179791667e-01,5.000000000000000000e+00,4.000000000000000000e+00
3.986218158038150605e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.099880895795381175e+00,5.000000000000000000e+00,2.000000000000000000e+00
-1.327486306907774916e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.873882232123091685e+00,5.000000000000000000e+00,2.000000000000000000e+00
-5.696143253695663544e-01,5.000000000000000000e+00,4.000000000000000000e+00
8.270358754459418774e-03,1.000000000000000000e+00,4.000000000000000000e+00
9.469841909370674271e-01,1.000000000000000000e+00,2.000000000000000000e+00
6.136972745409747798e-01,1.000000000000000000e+00,2.000000000000000000e+00
-4.230188542372337324e-01,5.000000000000000000e+00,2.000000000000000000e+00
7.835925674970112276e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.165266067553794915e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.915146616701438376e+00,1.000000000000000000e+00,4.000000000000000000e+00
-1.539119066519699652e+00,1.000000000000000000e+00,4.000000000000000000e+00
2.132067591510425242e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.494824526798593567e+00,1.000000000000000000e+00,4.000000000000000000e+00
2.432200628620210525e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.880669290397478099e-01,1.000000000000000000e+00,2.000000000000000000e+00
-4.143555235648933022e-01,5.000000000000000000e+00,4.000000000000000000e+00
-9.846275881722567069e-01,5.000000000000000000e+00,4.000000000000000000e+00
8.131880927555582561e-01,5.000000000000000000e+00,2.000000000000000000e+00
-7.408983952774698123e-01,1.000000000000000000e+00,2.000000000000000000e+00
5.021029554537796979e-01,1.000000000000000000e+00,4.000000000000000000e+00
-8.265370471665432761e-02,5.000000000000000000e+00,4.000000000000000000e+00
-1.488580538254363761e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.112472139693865048e+00,1.000000000000000000e+00,4.000000000000000000e+00
-8.493359690345254620e-01,5.000000000000000000e+00,4.000000000000000000e+00
7.887012344681112452e-01,1.000000000000000000e+00,4.000000000000000000e+00
-9.395796878129960561e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.512463100562407292e-01,5.000000000000000000e+00,2.000000000000000000e+00
6.145004140692723604e-01,1.000000000000000000e+00,2.000000000000000000e+00
8.694381313575314518e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.737365115123346904e+00,1.000000000000000000e+00,2.000000000000000000e+00
-3.121966666237451782e-01,5.000000000000000000e+00,4.000000000000000000e+00
5.026838365711386869e-01,5.000000000000000000e+00,4.000000000000000000e+00
9.916804087612500762e-01,5.000000000000000000e+00,4.000000000000000000e+00
8.101050043771074183e-01,5.000000000000000000e+00,4.000000000000000000e+00
-6.063385768618921867e-01,5.000000000000000000e+00,4.000000000000000000e+00
8.208043465944161454e-01,1.000000000000000000e+00,4.000000000000000000e+00
-2.983604111329422048e-01,1.000000000000000000e+00,4.000000000000000000e+00
6.909545052650499786e-01,1.000000000000000000e+00,4.000000000000000000e+00
8.374702932061726113e-01,1.000000000000000000e+00,2.000000000000000000e+00
3.187836078432909059e-01,5.000000000000000000e+00,2.000000000000000000e+00
7.757111981114573895e-01,1.000000000000000000e+00,2.000000000000000000e+00
3.569719253427950378e-01,1.000000000000000000e+00,2.000000000000000000e+00
-8.280225371411685797e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.858964906171169662e-01,5.000000000000000000e+00,2.000000000000000000e+00
6.481633365126290847e-02,1.000000000000000000e+00,4.000000000000000000e+00
-5.338479893560994505e-01,1.000000000000000000e+00,4.000000000000000000e+00
5.379519159837383713e-01,1.000000000000000000e+00,2.000000000000000000e+00
2.346634488784007821e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.676760030441332705e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.247237006747587140e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.275746103800414755e-01,5.000000000000000000e+00,2.000000000000000000e+00
-7.089988884558761084e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.671216858103810043e+00,5.000000000000000000e+00,4.000000000000000000e+00
3.357780214523974349e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.661492467358245129e-01,1.000000000000000000e+00,2.000000000000000000e+00
1.256611204320324582e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.786169541951740936e-01,5.000000000000000000e+00,4.000000000000000000e+00
-4.635826910463273220e-01,1.000000000000000000e+00,4.000000000000000000e+00
-1.361211909299932799e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.413212387351616472e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.458504517764832142e-01,5.000000000000000000e+00,4.000000000000000000e+00
6.237790947882970033e-02,1.000000000000000000e+00,2.000000000000000000e+00
-7.132089557872990371e-01,5.000000000000000000e+00,4.000000000000000000e+00
-2.951421551553425893e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.662067254476974565e+00,5.000000000000000000e+00,2.000000000000000000e+00
-1.846849842097483041e+00,5.000000000000000000e+00,4.000000000000000000e+00
-9.349117363415366810e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.313843679648684093e+00,5.000000000000000000e+00,2.000000000000000000e+00
8.896540021068763959e-01,5.000000000000000000e+00,2.000000000000000000e+00
-9.984919238751254200e-01,5.000000000000000000e+00,2.000000000000000000e+00
2.326526319442776103e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.702639436022798380e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.455945486627927110e+00,5.000000000000000000e+00,4.000000000000000000e+00
5.211743808168166625e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.723386262065714492e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.888473996400872323e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.477098041870138934e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.621429939904653450e+00,5.000000000000000000e+00,4.000000000000000000e+00
-8.215215232285923985e-01,5.000000000000000000e+00,4.000000000000000000e+00
7.555255800230550878e-02,1.000000000000000000e+00,4.000000000000000000e+00
9.195172291926049235e-01,1.000000000000000000e+00,4.000000000000000000e+00
-1.343411121463900237e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.382976502292757148e+00,1.000000000000000000e+00,4.000000000000000000e+00
-4.557284696493287823e-01,5.000000000000000000e+00,2.000000000000000000e+00
-7.555090764724382568e-01,1.000000000000000000e+00,2.000000000000000000e+00
-3.733522101801213799e-01,5.000000000000000000e+00,2.000000000000000000e+00
-8.734261214929541772e-01,5.000000000000000000e+00,2.000000000000000000e+00
4.758956191837369620e-01,5.000000000000000000e+00,2.000000000000000000e+00
4.053424751674996607e-01,1.000000000000000000e+00,2.000000000000000000e+00
-2.586222032477952792e-02,5.000000000000000000e+00,2.000000000000000000e+00
6.153445089196255546e-01,1.000000000000000000e+00,2.000000000000000000e+00
-2.614842711997614200e-01,1.000000000000000000e+00,4.000000000000000000e+00
2.098664681916985464e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.897823283568265407e-01,5.000000000000000000e+00,4.000000000000000000e+00
-5.683054914144785447e-02,5.000000000000000000e+00,2.000000000000000000e+00
-2.003172056808212975e+00,1.000000000000000000e+00,4.000000000000000000e+00
-3.471896746082374641e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.021706819240194131e+00,5.000000000000000000e+00,4.000000000000000000e+00
4.573035832666948464e-01,1.000000000000000000e+00,4.000000000000000000e+00
-2.471902966106155064e-01,5.000000000000000000e+00,2.000000000000000000e+00
-9.716847884562526128e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.248668099142614007e+00,1.000000000000000000e+00,2.000000000000000000e+00
-1.222566075087553772e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.370153283942663336e-01,1.000000000000000000e+00,4.000000000000000000e+00
4.411280904588938956e-01,1.000000000000000000e+00,2.000000000000000000e+00
-4.641993252059775643e-02,5.000000000000000000e+00,2.000000000000000000e+00
4.228948711510726599e-01,5.000000000000000000e+00,4.000000000000000000e+00
-5.626123845959251080e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.533031943735723157e+00,5.000000000000000000e+00,4.000000000000000000e+00
-4.808220277839614365e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.174297704155566002e+00,1.000000000000000000e+00,4.000000000000000000e+00
-3.300930726290667860e-01,5.000000000000000000e+00,4.000000000000000000e+00
-3.510284172188504748e-01,5.000000000000000000e+00,2.000000000000000000e+00
3.780703371389042972e-02,5.000000000000000000e+00,2.000000000000000000e+00
-2.758775543018189280e-01,1.000000000000000000e+00,2.000000000000000000e+00
1.554353655447577420e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.334165724410802056e+00,1.000000000000000000e+00,2.000000000000000000e+00
9.307741857206404401e-03,5.000000000000000000e+00,2.000000000000000000e+00
-1.017620439773381902e+00,5.000000000000000000e+00,4.000000000000000000e+00
-9.486397504788968149e-03,5.000000000000000000e+00,4.000000000000000000e+00
-1.874587705301801854e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.502613671075753443e-01,1.000000000000000000e+00,2.000000000000000000e+00
-7.415569608535752533e-01,5.000000000000000000e+00,4.000000000000000000e+00
-6.180717126782632187e-01,1.000000000000000000e+00,4.000000000000000000e+00
8.597547434983706660e-01,1.000000000000000000e+00,2.000000000000000000e+00
7.201823799465008058e-01,1.000000000000000000e+00,4.000000000000000000e+00
4.567426046869565992e-01,1.000000000000000000e+00,2.000000000000000000e+00
4.070328561200749484e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.832289518484473689e-01,5.000000000000000000e+00,2.000000000000000000e+00
-7.716060735480200217e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.686068150243635877e+00,1.000000000000000000e+00,4.000000000000000000e+00
6.845810460164417632e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.545163807671521061e+00,5.000000000000000000e+00,4.000000000000000000e+00
-1.457034255970147962e-01,5.000000000000000000e+00,4.000000000000000000e+00
4.940480393676494608e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.304368370917361464e+00,5.000000000000000000e+00,4.000000000000000000e+00
5.173364037760662670e-01,5.000000000000000000e+00,4.000000000000000000e+00
-9.719754740003718751e-01,1.000000000000000000e+00,2.000000000000000000e+00
-2.437598682058512711e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.644972030691240317e+00,5.000000000000000000e+00,2.000000000000000000e+00
-6.401770624255932463e-01,1.000000000000000000e+00,4.000000000000000000e+00
-4.844233730909310864e-01,5.000000000000000000e+00,2.000000000000000000e+00
8.854847292500811484e-01,1.000000000000000000e+00,2.000000000000000000e+00
-5.368242002782188660e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.177651615824788056e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.238990571868686441e+00,1.000000000000000000e+00,4.000000000000000000e+00
8.063853003522057916e-01,5.000000000000000000e+00,2.000000000000000000e+00
1.804681164056864406e-01,5.000000000000000000e+00,4.000000000000000000e+00
-5.930205141198996444e-01,1.000000000000000000e+00,2.000000000000000000e+00
-4.634172200072529668e-02,1.000000000000000000e+00,2.000000000000000000e+00
-2.485858442795240819e+00,5.000000000000000000e+00,4.000000000000000000e+00
-3.203765099296816410e-01,1.000000000000000000e+00,2.000000000000000000e+00
1.343883499672340331e+00,5.000000000000000000e+00,4.000000000000000000e+00
-9.360518465952161193e-01,1.000000000000000000e+00,2.000000000000000000e+00
-4.890495472265366517e-01,5.000000000000000000e+00,2.000000000000000000e+00
6.721879787238607684e-02,1.000000000000000000e+00,4.000000000000000000e+00
-6.843453452489763889e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.665764557566118687e-01,5.000000000000000000e+00,2.000000000000000000e+00
